,Location Name,Latitude,Longitude,TV Show Name,TV Show Page Link
4746,Canmore,51.076366,-115.362511,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4747,Canmore Engine Bridge,51.091568,-115.369637,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4748,Edmonton,53.534519,-113.545334,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4749,Evelyn's Memory Lane Diner,50.579498,-113.873375,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4750,Fish Creek Provincial Park,50.9147,-114.010887,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4751,Fort MacLeod,49.722103,-113.413193,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4752,High River,50.577412,-113.874016,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4753,Highwood Trail SW,50.574505,-113.889626,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4754,Horseshoe Dam,51.117672,-115.035767,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4755,Lethbridge Viaduct,49.697514,-112.867081,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4756,Lord Shaughnessy High School,51.006134,-114.114281,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4757,Mount Robson,53.034088,-119.232132,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4758,Mount Royal University,51.011147,-114.13208,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4759,Northland Village,51.099037,-114.14241,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4760,Northland Village Shopping Mall,51.098785,-114.143837,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4761,Okotoks,50.724293,-113.975296,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4762,Olds,51.789532,-114.124863,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4763,Pho Anh Huyen Vietnamese Noodle House,51.064579,-114.063087,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4764,Priddis General Store,50.884674,-114.326981,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4765,Ranchland Inn,50.350235,-113.773338,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4766,Rice Howard Wy,53.541557,-113.492226,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4767,Sheep River Falls,50.615807,-114.703659,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4768,Southern Alberta Institute of Technology,51.064091,-114.088654,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4769,Sullivan Rd SW,50.573402,-113.889069,The Last of Us,https://www.latlong.net/location/the-last-of-us-locations-1740
4770,Austin,30.268328,-97.786316,The Last Thing He Told Me,https://www.latlong.net/location/the-last-thing-he-told-me-locations-1824
4771,Los Angeles,34.060112,-118.298248,The Last Thing He Told Me,https://www.latlong.net/location/the-last-thing-he-told-me-locations-1824
4772,San Francisco,37.770634,-122.447342,The Last Thing He Told Me,https://www.latlong.net/location/the-last-thing-he-told-me-locations-1824
4773,Sausalito,37.858089,-122.487793,The Last Thing He Told Me,https://www.latlong.net/location/the-last-thing-he-told-me-locations-1824
4774,Austin,30.266855,-97.747498,The Leftovers,https://www.latlong.net/location/the-leftovers-locations-502
4775,Clinton Diner (Closed),40.722755,-73.913567,The Leftovers,https://www.latlong.net/location/the-leftovers-locations-502
4776,Melbourne,-37.816807,144.963028,The Leftovers,https://www.latlong.net/location/the-leftovers-locations-502
4777,Nyack,41.094101,-73.924118,The Leftovers,https://www.latlong.net/location/the-leftovers-locations-502
4778,Westchester County,41.163383,-73.801956,The Leftovers,https://www.latlong.net/location/the-leftovers-locations-502
4779,5046 Carbon Beach Terrace,34.044334,-118.662323,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4780,5245 El Mirador Dr,34.012451,-118.359268,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4781,Admiralty Way,33.984272,-118.449051,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4782,Cowboy Palace Saloon,34.257534,-118.601608,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4783,Famous Farralone Estate by Frank Sinatra,34.23877,-118.611412,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4784,Grand Avenue,34.059158,-118.24559,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4785,Los Angeles,34.057125,-118.303833,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4786,Los Angeles Equestrian Center,34.15794,-118.308083,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4787,Spring St,34.04731,-118.249855,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4788,The Paseo Club,34.437283,-118.562439,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4789,Wilshire Boulevard,34.064072,-118.372032,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4790,Wilshire Ebell Theatre,34.060776,-118.325035,The Lincoln Lawyer,https://www.latlong.net/location/the-lincoln-lawyer-locations-1876
4791,Ashridge Estate,51.807495,-0.591921,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4792,Athens (Αθήνα),37.983025,23.722424,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4793,Carmel College,51.585114,-1.121823,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4794,London,51.509048,-0.142233,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4795,Prague (Praha),50.069782,14.414586,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4796,Sounion (Σούνιο),37.658016,24.013962,The Little Drummer Girl,https://www.latlong.net/location/the-little-drummer-girl-locations-967
4797,Auckland,-36.863567,174.650986,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4798,Bovingdon Airfield,51.7215,-0.550002,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4799,Bray Studios,51.489891,-0.677683,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4800,Coromandel Peninsula,-36.833241,175.582565,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4801,Kahurangi National Park,-41.098583,172.533813,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4802,Mount Kidd,-45.321617,167.372757,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4803,Piha,-36.95422,174.478745,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4804,Rangitikei,-39.667988,175.729279,The Lord of the Rings: The Rings of Power,https://www.latlong.net/location/the-lord-of-the-rings-the-rings-of-power-locations-1479
4805,Almería,36.847515,-2.459494,The Man Who Fell to Earth,https://www.latlong.net/location/the-man-who-fell-to-earth-locations-1505
4806,Isle of Wight,50.707451,-1.318553,The Man Who Fell to Earth,https://www.latlong.net/location/the-man-who-fell-to-earth-locations-1505
4807,London,51.509216,-0.137348,The Man Who Fell to Earth,https://www.latlong.net/location/the-man-who-fell-to-earth-locations-1505
4808,Tabernas,36.99913,-2.45746,The Man Who Fell to Earth,https://www.latlong.net/location/the-man-who-fell-to-earth-locations-1505
4809,El Segundo,33.917976,-118.414787,The Mandalorian,https://www.latlong.net/location/the-mandalorian-locations-148
4810,Los Angeles,34.052235,-118.243683,The Mandalorian,https://www.latlong.net/location/the-mandalorian-locations-148
4811,MBS Media Campus,33.900177,-118.384026,The Mandalorian,https://www.latlong.net/location/the-mandalorian-locations-148
4812,New York City,40.713051,-74.007233,The Mandalorian,https://www.latlong.net/location/the-mandalorian-locations-148
4813,13 Rue de Charonne,48.852806,2.374245,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4814,169 West 4th St,40.732235,-74.00145,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4815,238 Elizabeth St,40.723202,-73.993774,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4816,4 Beach 85th St,40.591568,-73.811218,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4817,75 Rue des Martyrs,48.882481,2.339437,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4818,Artie's Delicatessen,40.786007,-73.977997,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4819,Broad Channel,40.615955,-73.82373,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4820,Brooklyn,40.650002,-73.949997,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4821,Brooklyn Navy Yard,40.702385,-73.970467,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4822,East Midwood Jewish Center,40.62236,-73.955414,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4823,Havemeyer Hall,40.809452,-73.962242,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4824,New York City,40.73061,-73.935242,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4825,Old Town Bar (45 E 18th St),40.737545,-73.989166,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4826,Rue de Lappe,48.853718,2.372588,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4827,Scott's Oquaga Lake House,42.01762,-75.459396,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4828,Steiner Studios,40.700417,-73.967049,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4829,The Strathmore (Midge and Joel's apartment),40.80238,-73.953651,The Marvelous Mrs. Maisel,https://www.latlong.net/location/the-marvelous-mrs-maisel-locations-166
4830,Bridge Studios,49.263096,-123.02076,The Midnight Club,https://www.latlong.net/location/the-midnight-club-locations-1773
4831,Burnaby,49.252033,-122.990936,The Midnight Club,https://www.latlong.net/location/the-midnight-club-locations-1773
4832,Cruz de Huanacaxtle,20.754227,-105.377716,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4833,Fillmore,34.400219,-118.92038,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4834,Guadalajara,20.658092,-103.364418,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4835,Lo de Marcos,20.953417,-105.355766,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4836,Moorpark,34.284168,-118.887154,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4837,Piru,34.414806,-118.795219,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4838,Puerto Vallarta,20.651005,-105.233543,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4839,Punta Mita,20.77949,-105.528152,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4840,Valle de Banderas,20.807198,-105.249664,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4841,Van Nuys,34.191216,-118.45771,The Mosquito Coast,https://www.latlong.net/location/the-mosquito-coast-locations-1236
4842,Gastown,49.283863,-123.107124,The Mysterious Benedict Society,https://www.latlong.net/location/the-mysterious-benedict-society-locations-1311
4843,North Shore Studios,49.311138,-123.041321,The Mysterious Benedict Society,https://www.latlong.net/location/the-mysterious-benedict-society-locations-1311
4844,Vancouver,49.263458,-123.133347,The Mysterious Benedict Society,https://www.latlong.net/location/the-mysterious-benedict-society-locations-1311
4845,Los Angeles,34.058289,-118.269577,The Night Agent,https://www.latlong.net/location/the-night-agent-locations-1802
4846,Vancouver,49.279125,-123.140587,The Night Agent,https://www.latlong.net/location/the-night-agent-locations-1802
4847,"Washington, DC",38.90218,-77.050568,The Night Agent,https://www.latlong.net/location/the-night-agent-locations-1802
4848,Agafay Desert,31.433334,-8.203741,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4849,Belmond La Residencia,39.749294,2.649152,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4850,Blackpool Mill Cottage,51.002956,-4.528791,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4851,Ca's Patró March,39.760235,2.640916,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4852,Cala Deià,39.760567,2.638835,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4853,Chalet Hotel Schönegg,46.021744,7.751684,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4854,Es Saadi,31.622187,-8.004431,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
4855,"Formentor, a Royal Hideaway Hotel",39.92654,3.144084,The Night Manager,https://www.latlong.net/location/the-night-manager-locations-875
